id_client,mariee,retraite,a_charge,genre,facture_mensuelle,telephone,plusieurs_numeros,internet,total_factures,contrat,facture_par_mail,type_de_paiement,client_depuis_mois,sortie_client
WNZEM79985,0,0,0,H,80.600,Oui,Yes,ADSL,5708.200,Two year,0,Bank transfer (automatic),71,No
ZRVAX21959,1,0,0,F,85.300,Oui,No,Fibre,4045.650,Month-to-month,1,Electronic check,47,Yes
UJOJR97221,1,0,1,H,70.750,Oui,No,Fibre,1974.800,Month-to-month,1,Electronic check,29,Yes
UAXBZ82247,1,0,0,F,45.350,Non,No phone service,ADSL,2540.100,One year,1,Electronic check,58,No
VGMMV86142,0,0,0,F,49.100,Oui,Yes,ADSL,679.550,Month-to-month,1,Electronic check,15,Yes
GGUAZ29047,1,0,0,F,84.050,Oui,Yes,Fibre,6052.250,Two year,1,Bank transfer (automatic),72,No
JNZZG63975,1,1,0,F,55.550,Non,No phone service,ADSL,2342.200,Month-to-month,0,Credit card (automatic),43,Yes
XLKNJ45982,1,1,0,F,98.500,Oui,No,Fibre,2514.500,Month-to-month,1,Electronic check,25,Yes
QOTTN87393,1,0,0,F,20.350,Oui,No,Non,41.850,Month-to-month,0,Mailed check,2,No
FJFCC16359,0,0,0,F,44.050,Oui,No,ADSL,202.150,Month-to-month,1,Credit card (automatic),5,No
SWWKL17949,1,0,1,H,59.650,Oui,Yes,ADSL,867.100,Month-to-month,1,Bank transfer (automatic),15,No
LGCCH04866,1,0,1,H,19.650,Oui,No,Non,225.750,Two year,0,Mailed check,11,No
TSGWN65095,1,0,1,F,26.450,Oui,Yes,Non,911.600,Month-to-month,0,Mailed check,37,No
SAYYN40789,0,0,0,F,100.750,Oui,Yes,Fibre,1129.750,Month-to-month,1,Electronic check,11,Yes
FBAWU70887,1,0,1,F,74.550,Oui,No,ADSL,1215.800,Month-to-month,0,Mailed check,17,No
DSMNQ52683,1,1,0,F,97.950,Oui,Yes,Fibre,5936.550,One year,1,Credit card (automatic),62,No
JZPZT16666,0,0,0,H,49.000,Oui,Yes,ADSL,1291.350,Month-to-month,0,Mailed check,27,No
OUPYD96218,1,0,0,F,20.200,Oui,No,Non,507.900,One year,1,Bank transfer (automatic),25,No
JDVEC06082,1,0,0,H,19.800,Oui,No,Non,1013.200,Two year,0,Electronic check,50,No
PHULV09794,1,0,1,H,99.450,Oui,Yes,Fibre,7007.600,Month-to-month,1,Credit card (automatic),69,Yes
NQDBD98913,1,0,0,F,25.550,Oui,Yes,Non,672.200,One year,0,Mailed check,28,No
PPETC61699,1,0,1,H,20.500,Oui,No,Non,759.350,Two year,0,Bank transfer (automatic),35,No
TMKGR88735,0,0,0,H,19.100,Oui,No,Non,529.500,One year,0,Mailed check,29,No
VRBMR48325,1,1,0,H,103.150,Oui,Yes,Fibre,6792.450,One year,1,Bank transfer (automatic),65,No
DHMIN28787,1,0,1,H,19.900,Oui,No,Non,666.000,One year,0,Electronic check,35,No
PLFUU65822,1,0,1,H,19.550,Oui,No,Non,1086.750,Two year,0,Credit card (automatic),51,No
CVCET38594,0,0,0,F,45.650,Oui,No,ADSL,191.050,Month-to-month,0,Mailed check,4,Yes
LDIWQ20406,1,0,1,H,84.200,Oui,Yes,ADSL,5324.500,Two year,1,Bank transfer (automatic),65,No
APPBJ35114,0,0,0,H,99.950,Oui,No,Fibre,2292.750,One year,1,Credit card (automatic),23,No
QBWSJ38653,0,1,1,H,80.450,Oui,Yes,Fibre,3162.650,Month-to-month,1,Mailed check,38,No
GQVCR50196,0,1,0,H,84.850,Oui,Yes,Fibre,3645.600,Month-to-month,1,Electronic check,43,No
YPYBZ51979,1,0,1,F,25.250,Oui,Yes,Non,274.700,Two year,0,Credit card (automatic),12,No
QUSFT48371,1,0,0,F,100.150,Oui,Yes,Fibre,6643.500,One year,1,Bank transfer (automatic),65,No
QOFDP09161,1,1,1,F,95.800,Oui,Yes,Fibre,1346.300,Month-to-month,1,Electronic check,14,No
EWIEB63311,0,0,0,H,85.250,Oui,Yes,Fibre,1734.500,Month-to-month,1,Electronic check,20,Yes
OABFK51816,1,0,1,F,61.300,Oui,No,ADSL,3346.800,Two year,1,Credit card (automatic),56,No
HHQPF67439,1,0,0,H,25.100,Non,No phone service,ADSL,1097.150,Month-to-month,1,Credit card (automatic),42,No
UBDAR13918,0,0,0,H,72.900,Oui,No,Fibre,818.450,Month-to-month,0,Electronic check,11,No
OXENN73143,0,0,0,H,82.000,Oui,Yes,Fibre,184.650,Month-to-month,1,Electronic check,2,Yes
WCZVT14659,1,0,1,F,19.650,Oui,No,Non,60.650,Month-to-month,0,Mailed check,3,No
XZMAZ34283,0,0,0,H,69.350,Oui,No,Fibre,69.350,Month-to-month,1,Electronic check,1,Yes
YSWCA10932,0,0,0,H,19.550,Oui,No,Non,223.150,Two year,0,Credit card (automatic),11,No
QAJDW12301,0,0,0,H,65.250,Oui,Yes,ADSL,209.900,Month-to-month,1,Mailed check,3,No
ITULD86055,0,0,0,F,19.550,Oui,No,Non,19.550,Month-to-month,0,Mailed check,1,No
TIDSV21816,1,0,1,H,19.950,Oui,No,Non,1303.250,Two year,1,Bank transfer (automatic),68,No
LDZJS17224,1,0,1,H,20.200,Oui,No,Non,1068.150,One year,0,Credit card (automatic),53,No
GSTLM52984,0,1,0,F,101.400,Oui,Yes,Fibre,6176.600,One year,1,Bank transfer (automatic),60,No
DRSQT42741,0,0,0,F,88.900,Oui,Yes,Fibre,6000.100,One year,1,Bank transfer (automatic),66,No
CBZOP94737,0,0,0,F,59.000,Oui,Yes,ADSL,1654.450,One year,0,Mailed check,28,No
LXORM67056,1,1,0,F,70.050,Oui,No,Fibre,302.600,Month-to-month,0,Electronic check,5,No
OCLGR27789,1,1,0,H,39.100,Non,No phone service,ADSL,971.300,Month-to-month,0,Bank transfer (automatic),24,Yes
CVLHP59065,1,0,1,F,54.150,Oui,No,ADSL,2319.800,One year,1,Credit card (automatic),45,Yes
NICCO61379,1,0,1,F,94.050,Oui,Yes,Fibre,518.750,Month-to-month,1,Mailed check,6,No
JLBUG83484,1,1,0,H,80.300,Oui,No,Fibre,5017.700,One year,0,Credit card (automatic),64,No
WNXSB19302,1,0,1,H,92.850,Oui,No,Fibre,5305.050,Month-to-month,1,Electronic check,58,No
VVHHE60158,0,1,0,F,83.150,Oui,Yes,Fibre,446.050,Month-to-month,1,Credit card (automatic),5,Yes
ZYDST78698,1,0,0,H,59.050,Oui,Yes,ADSL,1882.800,Month-to-month,1,Credit card (automatic),31,No
YAPAF09398,0,0,0,F,100.250,Oui,Yes,Fibre,3527.600,Month-to-month,1,Electronic check,35,Yes
TDIPC92946,0,0,1,H,20.200,Oui,No,Non,83.750,Month-to-month,0,Mailed check,5,No
YQHXC66926,0,0,0,H,69.950,Oui,No,Fibre,1205.500,Month-to-month,1,Credit card (automatic),16,No
XXGNS89993,1,1,0,F,105.750,Oui,Yes,Fibre,7629.850,One year,1,Credit card (automatic),72,No
RLGGM66514,1,0,1,H,26.300,Oui,Yes,Non,1688.900,Two year,0,Mailed check,67,No
FJVYR56845,1,0,1,F,90.350,Oui,Yes,Fibre,6563.400,Two year,1,Bank transfer (automatic),72,No
YPTBX94475,1,0,0,F,19.850,Oui,No,Non,943.100,One year,1,Bank transfer (automatic),50,No
JFBOK27409,0,0,0,H,24.000,Oui,Yes,Non,226.550,Month-to-month,1,Electronic check,10,No
OQZDQ61085,1,0,1,F,97.950,Oui,Yes,Fibre,384.500,Month-to-month,1,Electronic check,4,Yes
TROQR07227,0,1,0,F,74.900,Oui,Yes,Fibre,321.750,Month-to-month,1,Electronic check,4,Yes
DSHIH25042,1,1,0,H,86.800,Oui,Yes,Fibre,1975.850,Month-to-month,0,Electronic check,23,No
LSCKB62298,0,1,0,H,79.700,Oui,No,Fibre,497.600,Month-to-month,1,Electronic check,6,No
BSVIN91693,0,0,0,H,74.750,Oui,Yes,ADSL,827.050,Month-to-month,0,Bank transfer (automatic),12,No
PHSMG95128,1,0,0,F,20.550,Oui,No,Non,252.750,Month-to-month,1,Mailed check,10,No
YLZJG13191,1,0,0,H,84.600,Oui,No,Fibre,959.900,Month-to-month,1,Electronic check,12,No
CNQRM06281,1,0,1,H,67.500,Oui,No,ADSL,1544.050,One year,1,Bank transfer (automatic),22,Yes
SNHFZ24528,0,0,0,F,75.450,Oui,No,Fibre,3545.100,Month-to-month,0,Credit card (automatic),47,No
QRCBC70793,0,0,0,F,98.750,Oui,Yes,Fibre,2407.300,Month-to-month,1,Electronic check,24,Yes
QLSIR08663,0,0,0,F,64.400,Oui,Yes,ADSL,2088.750,One year,1,Mailed check,34,Yes
YMFAW65498,1,1,0,H,21.250,Oui,No,Non,204.550,Month-to-month,1,Mailed check,9,No
XWMSS06185,0,0,1,H,74.900,Oui,No,Fibre,2068.550,Month-to-month,1,Bank transfer (automatic),28,Yes
PIBKO29549,1,0,1,F,64.150,Oui,Yes,ADSL,4254.100,Two year,1,Credit card (automatic),69,No
YOOHP44506,0,0,0,F,50.650,Non,No phone service,ADSL,1905.400,Month-to-month,1,Credit card (automatic),39,No
YMZNM12583,0,1,0,F,110.500,Oui,Yes,Fibre,2857.600,One year,1,Bank transfer (automatic),27,No
XRECV58575,0,0,1,F,20.500,Oui,No,Non,38.250,One year,0,Bank transfer (automatic),2,No
IZWLY72985,0,0,0,F,19.400,Oui,No,Non,19.400,Month-to-month,1,Mailed check,1,No
XRJRS80798,1,0,0,H,89.750,Oui,Yes,Fibre,5769.600,One year,0,Electronic check,65,Yes
ABPKK34828,0,0,0,F,54.300,Oui,No,ADSL,1546.300,One year,0,Mailed check,28,No
LLQFO76136,0,0,0,H,84.450,Oui,Yes,Fibre,1059.550,Month-to-month,1,Electronic check,12,Yes
DCFDQ03905,1,1,0,F,70.450,Oui,No,Fibre,70.450,Month-to-month,1,Mailed check,1,Yes
PMGFL26403,0,0,1,H,79.500,Oui,Yes,Fibre,2180.550,Month-to-month,1,Electronic check,27,Yes
LZVOZ70085,1,0,1,H,25.300,Oui,Yes,Non,1672.350,Two year,1,Credit card (automatic),66,No
BEPCI79213,0,0,0,F,59.750,Oui,Yes,ADSL,4265.000,Two year,0,Bank transfer (automatic),72,No
LPVGL22055,1,1,1,H,89.850,Oui,Yes,Fibre,5125.750,One year,1,Bank transfer (automatic),58,No
VBYBZ38116,0,0,0,H,99.800,Oui,Yes,Fibre,673.250,Month-to-month,1,Electronic check,7,Yes
SXESE29791,1,0,1,F,94.400,Oui,Yes,Fibre,1607.200,Month-to-month,0,Electronic check,17,Yes
AURJA12998,1,0,1,F,24.700,Oui,Yes,Non,1685.900,Two year,0,Bank transfer (automatic),70,No
ZVAPM92448,0,0,0,H,45.600,Oui,No,ADSL,45.600,Month-to-month,0,Mailed check,1,No
PLTMQ85922,0,0,0,F,24.700,Oui,Yes,Non,1642.750,One year,0,Mailed check,64,No
HPKQT35371,1,0,0,F,77.750,Oui,Yes,Fibre,4266.400,Month-to-month,1,Credit card (automatic),55,No
CYCQN05499,0,1,0,H,79.600,Oui,Yes,Fibre,3974.700,One year,1,Bank transfer (automatic),51,No
SDBKE45486,0,0,0,F,85.200,Oui,Yes,Fibre,474.800,Month-to-month,1,Electronic check,5,Yes
EMYVT15576,0,0,0,F,115.050,Oui,Yes,Fibre,4895.100,Two year,0,Credit card (automatic),43,No
IMHCC70563,1,1,0,H,101.900,Oui,Yes,Fibre,5549.400,Month-to-month,1,Electronic check,53,Yes
RZFUK96258,1,0,1,H,19.700,Oui,No,Non,1275.850,Two year,0,Mailed check,63,No
CZYIL23465,0,0,0,H,20.350,Oui,No,Non,531.600,Two year,0,Credit card (automatic),27,No
WRAHC57601,0,1,0,F,69.750,Oui,No,ADSL,1545.400,Month-to-month,1,Mailed check,22,No
IGSLP58983,1,0,1,H,89.300,Oui,Yes,Fibre,2823.000,Month-to-month,0,Electronic check,31,No
IVBWA22505,1,0,1,H,81.050,Oui,No,Fibre,5135.350,Month-to-month,0,Electronic check,64,No
KTGCG53241,1,0,0,H,20.850,Oui,No,Non,1539.750,One year,0,Electronic check,71,No
WFGGJ88191,1,0,0,H,54.100,Non,No phone service,ADSL,3794.500,Two year,1,Bank transfer (automatic),68,No
EJFJP91082,1,0,0,F,53.550,Oui,No,ADSL,53.550,Month-to-month,1,Mailed check,1,No
GSWPO74262,0,1,0,H,103.500,Oui,Yes,Fibre,6548.650,Month-to-month,1,Bank transfer (automatic),64,No
VKACU32345,0,0,0,H,70.300,Oui,No,ADSL,132.400,Month-to-month,0,Electronic check,2,No
JBWMO55224,0,0,1,H,44.000,Oui,No,ADSL,44.000,Month-to-month,0,Electronic check,1,No
FEJAM11043,1,0,1,H,64.400,Oui,Yes,ADSL,1802.150,Month-to-month,0,Electronic check,28,No
DGXLL50676,0,0,0,H,20.250,Oui,No,Non,36.800,Month-to-month,0,Mailed check,2,No
GCPMU33981,1,1,1,F,89.550,Oui,Yes,ADSL,6448.850,Two year,1,Credit card (automatic),72,No
BLEPA37363,0,0,0,H,91.250,Oui,No,Fibre,2483.650,One year,1,Bank transfer (automatic),28,No
ECXKC26969,1,0,1,F,100.900,Oui,Yes,Fibre,5448.600,One year,0,Mailed check,55,No
DKZFP22963,1,0,0,F,71.000,Oui,No,ADSL,4386.200,Two year,0,Bank transfer (automatic),65,No
ZWPBF99718,1,1,1,H,108.900,Oui,Yes,Fibre,3625.200,Month-to-month,1,Electronic check,34,No
HCZGT26344,1,1,0,H,60.050,Oui,Yes,ADSL,3229.650,One year,1,Electronic check,53,Yes
CFTAT76969,1,0,1,H,19.800,Oui,No,Non,726.100,Two year,0,Bank transfer (automatic),37,No
WWOEW21894,0,0,1,F,85.900,Oui,No,Fibre,1269.550,Month-to-month,1,Bank transfer (automatic),15,Yes
KVQRD57029,1,0,0,H,82.550,Oui,No,ADSL,5832.650,Two year,1,Electronic check,71,No
EJVQB43438,0,0,0,H,74.350,Oui,No,Fibre,533.600,Month-to-month,0,Mailed check,7,No
BEXHZ30226,1,0,1,H,111.200,Oui,Yes,Fibre,7530.800,Two year,1,Bank transfer (automatic),67,No
AXJJK22795,1,0,0,H,95.650,Oui,Yes,Fibre,5088.400,Month-to-month,1,Credit card (automatic),52,No
TAZPM82131,1,0,1,F,108.750,Oui,Yes,Fibre,7493.050,One year,1,Bank transfer (automatic),69,No
EICRF67786,1,0,1,H,74.800,Oui,Yes,ADSL,1821.200,One year,0,Mailed check,24,No
UOINI22728,0,0,0,F,78.500,Oui,No,ADSL,571.050,Month-to-month,1,Electronic check,7,No
FOLON74523,0,0,1,H,25.450,Oui,Yes,Non,958.450,One year,0,Bank transfer (automatic),39,No
EXRMO12159,1,0,0,H,20.550,Oui,No,Non,1067.650,Two year,0,Mailed check,50,No
EDEBV95715,1,0,0,H,98.650,Oui,Yes,Fibre,6962.850,One year,1,Credit card (automatic),71,No
UYHZD08546,1,0,1,F,19.550,Oui,No,Non,265.300,Two year,0,Mailed check,13,No
CEUEN89929,0,0,0,F,18.850,Oui,No,Non,18.850,Month-to-month,0,Electronic check,1,No
OQIQY00828,0,0,0,H,94.200,Oui,No,Fibre,2607.600,Month-to-month,1,Electronic check,29,No
QGCXA08228,1,1,0,F,83.850,Oui,Yes,ADSL,2310.200,Month-to-month,0,Electronic check,27,No
BVTKJ53065,1,0,1,H,55.800,Oui,No,ADSL,2651.200,One year,1,Credit card (automatic),48,No
OVKUP24726,1,0,0,H,91.000,Oui,No,Fibre,531.000,Month-to-month,1,Electronic check,6,Yes
OMULG80979,1,0,1,H,76.750,Oui,No,ADSL,4541.900,One year,0,Credit card (automatic),59,No
HCERK14212,1,1,0,H,105.700,Oui,Yes,Fibre,3181.800,Month-to-month,1,Bank transfer (automatic),30,No
VUKWP59181,0,0,0,F,20.550,Oui,No,Non,654.550,One year,0,Bank transfer (automatic),32,No
NMQXL33187,0,0,0,H,92.000,Oui,No,Fibre,266.800,Month-to-month,1,Electronic check,3,No
OZMFH69213,1,0,1,H,55.700,Oui,Yes,ADSL,259.400,Month-to-month,1,Mailed check,5,No
ZNBSX94154,1,0,1,F,89.000,Oui,Yes,ADSL,6293.200,Two year,1,Bank transfer (automatic),70,No
TBBWB55428,0,0,0,H,69.900,Oui,No,Fibre,69.900,Month-to-month,1,Electronic check,1,No
JIXNM74014,1,0,1,F,91.300,Oui,Yes,ADSL,4965.000,Two year,0,Credit card (automatic),54,No
UZOSF14525,1,0,1,H,106.100,Oui,Yes,Fibre,7548.600,Two year,1,Credit card (automatic),72,No
XBKMM05317,0,0,1,H,65.700,Oui,Yes,ADSL,4378.900,Two year,0,Bank transfer (automatic),66,No
VEKBL51542,0,0,0,F,58.500,Non,No phone service,ADSL,539.850,Month-to-month,0,Mailed check,9,Yes
XSJKX25163,1,0,1,F,78.450,Oui,No,ADSL,3126.450,Two year,0,Electronic check,41,No
OSFXZ47828,1,1,0,F,82.700,Oui,Yes,ADSL,5831.200,Two year,1,Bank transfer (automatic),71,No
HXDMR93514,1,0,0,H,110.900,Oui,Yes,Fibre,8240.850,Two year,1,Credit card (automatic),72,No
PPCED83093,1,0,0,F,110.450,Oui,Yes,Fibre,7982.500,Two year,1,Bank transfer (automatic),72,No
UNOJF88021,0,1,0,H,83.800,Oui,No,Fibre,1029.750,Month-to-month,1,Mailed check,12,Yes
USQYQ77538,0,0,0,H,64.200,Oui,No,ADSL,3627.300,One year,1,Electronic check,55,No
LPTYJ48228,1,0,0,H,103.750,Oui,Yes,Fibre,7346.200,Two year,1,Bank transfer (automatic),72,No
FLYZI37618,1,1,0,F,108.800,Oui,Yes,Fibre,7082.450,Month-to-month,1,Bank transfer (automatic),65,No
QRJKY46363,1,0,1,F,80.500,Oui,Yes,Fibre,502.850,Month-to-month,1,Electronic check,6,Yes
BMGFE33764,0,0,0,F,70.900,Oui,No,Fibre,273.000,Month-to-month,1,Bank transfer (automatic),4,Yes
PZWGX54455,0,0,0,H,102.000,Oui,Yes,Fibre,6529.250,One year,0,Electronic check,62,Yes
DSCIC15679,0,0,0,H,94.000,Oui,Yes,Fibre,773.650,Month-to-month,1,Electronic check,8,Yes
THSLQ53869,1,1,0,F,45.550,Non,No phone service,ADSL,3027.250,One year,0,Bank transfer (automatic),66,No
LWDTQ63311,0,0,0,H,72.150,Oui,Yes,ADSL,794.250,Month-to-month,1,Credit card (automatic),10,Yes
AHGNL93601,1,1,0,F,109.550,Oui,Yes,Fibre,4830.250,One year,1,Mailed check,43,Yes
UWTFY21504,1,0,1,F,61.150,Oui,No,ADSL,1422.050,Month-to-month,0,Mailed check,22,Yes
DFXCU15085,0,0,0,H,81.450,Oui,No,Fibre,912.000,Month-to-month,1,Electronic check,12,No
CEDNV78018,1,0,0,H,48.700,Oui,No,ADSL,1421.750,One year,0,Credit card (automatic),27,No
HVIZY27173,0,0,1,F,20.050,Oui,No,Non,163.600,Month-to-month,0,Mailed check,8,No
SUDOG00644,1,0,1,F,20.300,Oui,No,Non,224.500,Two year,0,Bank transfer (automatic),12,No
HAQTX61645,0,0,0,H,53.950,Non,No phone service,ADSL,3888.650,Two year,0,Bank transfer (automatic),71,No
FZFRV12281,1,0,1,H,105.950,Oui,Yes,Fibre,5341.800,Month-to-month,0,Credit card (automatic),50,Yes
JRFBR16793,1,0,1,F,108.150,Oui,Yes,Fibre,7930.550,One year,1,Credit card (automatic),70,No
RTPQD19199,1,0,1,H,44.750,Oui,No,ADSL,333.650,Month-to-month,0,Electronic check,7,No
EUYET76412,1,1,1,H,100.700,Oui,Yes,Fibre,4541.200,Month-to-month,1,Electronic check,46,Yes
FVBQP27204,1,0,1,F,48.950,Oui,Yes,ADSL,273.250,Month-to-month,1,Credit card (automatic),6,No
PWSEV80358,0,0,0,F,89.250,Oui,No,Fibre,487.050,Month-to-month,1,Electronic check,6,No
LQRIK35478,1,0,0,F,26.900,Oui,Yes,Non,1250.850,One year,0,Electronic check,47,No
OIWME03769,1,0,0,H,93.600,Oui,No,Fibre,3366.050,Month-to-month,1,Electronic check,36,No
XBFAC03252,0,0,0,H,94.700,Oui,No,Fibre,740.300,Month-to-month,1,Electronic check,8,Yes
XQWSV22925,1,0,1,H,60.300,Non,No phone service,ADSL,2448.500,One year,0,Mailed check,40,No
JHJGE22528,0,0,0,H,104.000,Oui,Yes,Fibre,6363.450,One year,0,Electronic check,61,No
YJWAS61766,1,0,0,H,97.950,Oui,Yes,Fibre,7114.250,Two year,1,Credit card (automatic),72,No
ZTSIW63838,1,1,0,F,99.100,Oui,No,Fibre,3877.950,One year,0,Mailed check,39,No
MSDYN43654,1,0,0,H,19.550,Oui,No,Non,161.150,Month-to-month,1,Bank transfer (automatic),8,No
ESIQH14553,0,0,0,H,89.100,Oui,No,Fibre,89.100,Month-to-month,1,Electronic check,1,Yes
NJCMS46643,1,0,0,F,59.550,Non,No phone service,ADSL,2016.300,Two year,0,Bank transfer (automatic),33,No
BANWH49113,0,0,1,F,86.550,Oui,Yes,Fibre,2697.400,Month-to-month,1,Credit card (automatic),31,Yes
FKDNK73945,1,0,0,F,89.450,Oui,No,Fibre,853.100,Month-to-month,0,Electronic check,9,Yes
ABVLB82859,1,0,0,F,19.850,Oui,No,Non,1328.350,Two year,0,Credit card (automatic),70,No
OBGFZ46449,1,0,1,H,19.500,Oui,No,Non,1026.350,One year,0,Mailed check,55,No
BGQXN84107,0,0,0,H,19.400,Oui,No,Non,93.400,Month-to-month,0,Mailed check,4,No
TVOCN40916,0,0,1,H,78.750,Oui,Yes,ADSL,3682.450,One year,1,Credit card (automatic),48,No
SMCFK71579,0,0,1,H,19.750,Oui,No,Non,1124.200,Two year,0,Mailed check,61,No
CAYJJ97997,1,1,0,F,69.300,Oui,No,Fibre,153.800,Month-to-month,1,Electronic check,2,No
QKIUE36839,0,0,0,F,50.800,Oui,No,ADSL,288.050,Month-to-month,1,Bank transfer (automatic),6,Yes
WZPHD35385,0,0,0,H,29.600,Non,No phone service,ADSL,79.450,Month-to-month,1,Electronic check,3,Yes
OTCHB82057,0,0,0,H,43.750,Non,No phone service,ADSL,903.600,One year,1,Bank transfer (automatic),22,Yes
YTAFD76748,0,0,0,F,79.950,Oui,No,Fibre,2684.850,One year,1,Bank transfer (automatic),33,No
SAVHK15713,0,0,0,H,99.950,Oui,Yes,Fibre,1132.750,Month-to-month,1,Mailed check,12,Yes
PWPMG17796,1,1,0,F,114.650,Oui,Yes,Fibre,8333.950,Two year,1,Bank transfer (automatic),72,No
JQABI39697,1,0,0,F,65.250,Oui,No,ADSL,3791.600,Month-to-month,1,Credit card (automatic),58,No
QKNKB33132,1,0,0,H,85.550,Oui,Yes,Fibre,5084.650,One year,0,Electronic check,59,Yes
YJYXS90868,1,0,1,H,77.200,Oui,Yes,ADSL,2753.800,One year,0,Bank transfer (automatic),34,No
DYXUB12481,1,0,1,H,24.800,Oui,Yes,Non,1229.100,Two year,0,Mailed check,52,No
TWIEM06211,0,0,0,H,45.550,Oui,No,ADSL,402.600,Month-to-month,1,Electronic check,10,Yes
JOEVF86794,0,1,0,F,59.400,Oui,No,ADSL,1023.900,Month-to-month,0,Electronic check,16,Yes
NMNBO34242,1,1,0,H,108.850,Oui,Yes,Fibre,6287.250,One year,1,Electronic check,58,Yes
JCUDS72092,0,0,0,H,94.900,Oui,No,Fibre,1048.850,Month-to-month,1,Electronic check,10,Yes
OBOYL79528,0,0,0,H,89.850,Oui,No,Fibre,244.450,Month-to-month,1,Mailed check,3,No
DNYAP78768,1,0,1,F,19.800,Oui,No,Non,1436.950,Two year,0,Credit card (automatic),69,No
NNDYT65493,0,0,0,F,30.850,Non,No phone service,ADSL,394.100,Month-to-month,1,Bank transfer (automatic),13,No
KLXBN54193,1,0,1,F,89.150,Oui,No,Fibre,2257.750,Month-to-month,1,Bank transfer (automatic),25,Yes
HTLJB50288,0,1,0,H,20.050,Oui,No,Non,20.050,Month-to-month,0,Mailed check,1,Yes
ETJZO15416,0,0,0,H,62.050,Oui,Yes,ADSL,62.050,Month-to-month,0,Mailed check,1,Yes
CHVCF69993,0,0,0,H,102.100,Oui,Yes,Fibre,7149.350,Two year,1,Bank transfer (automatic),68,No
ZFFMM51671,0,0,0,H,90.850,Oui,Yes,Fibre,90.850,Month-to-month,1,Credit card (automatic),1,Yes
MTTXK63266,0,0,0,H,100.850,Oui,Yes,Fibre,819.550,Month-to-month,0,Electronic check,8,Yes
NZGTA41954,0,0,0,F,25.250,Non,No phone service,ADSL,25.250,Month-to-month,0,Electronic check,1,No
PTMIK56191,1,0,0,F,53.100,Oui,Yes,ADSL,2459.800,Month-to-month,0,Electronic check,46,No
IJWDZ39328,0,0,0,H,103.650,Oui,Yes,Fibre,4747.850,Month-to-month,1,Bank transfer (automatic),45,No
IVVAZ70898,0,0,0,F,103.350,Oui,Yes,Fibre,847.300,Month-to-month,1,Bank transfer (automatic),8,Yes
VATUS33871,0,0,0,H,94.850,Oui,Yes,Fibre,462.800,Month-to-month,1,Bank transfer (automatic),5,Yes
VXSXJ54821,0,0,0,H,93.200,Oui,No,Fibre,2157.300,Month-to-month,1,Mailed check,22,No
OWURY23862,0,0,0,F,95.300,Oui,No,Fibre,5817.700,Month-to-month,1,Electronic check,58,No
TRCZQ26257,1,0,0,F,49.650,Non,No phone service,ADSL,2553.350,Month-to-month,1,Electronic check,51,No
RBEEE90396,0,0,0,H,48.950,Non,No phone service,ADSL,1880.850,Month-to-month,1,Credit card (automatic),39,Yes
MBQNU67653,1,0,0,F,26.000,Oui,Yes,Non,684.050,One year,0,Mailed check,26,No
WTBXE08431,0,0,0,H,85.450,Oui,Yes,Fibre,4517.250,Month-to-month,0,Bank transfer (automatic),53,Yes
PWKYE14483,1,0,1,H,80.000,Oui,No,Fibre,80.000,Month-to-month,0,Electronic check,1,Yes
YPKDH63173,0,0,0,F,29.950,Non,No phone service,ADSL,29.950,Month-to-month,0,Bank transfer (automatic),1,Yes
CWDNU20272,1,0,1,H,85.600,Oui,No,Fibre,1601.500,Month-to-month,1,Electronic check,18,No
